id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
71856510,,10000,10000,10000, 60 months,13.67,230.98,C,C3,Property Manager,10+ years,MORTGAGE,100000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71856510,,credit_card,Credit card refinancing,945xx,CA,10.08,1,Feb-90,670,674,0,2,,12,0,11955,64.6,29,w,0,0,10642.92,10642.92,10000,642.92,0,0,0,Aug-16,9700.01,,Sep-17,654,650,0,,1,Individual,,,,0,0,656837,0,3,1,3,10,18503,63,0,3,6608,63,18500,3,2,1,8,54736,5542,67.4,0,0,221,312,14,10,5,14,2,7,2,0,5,6,5,5,10,7,14,6,12,0,0,0,1,86.2,80,0,0,701326,30458,17000,29576,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72553803,,3500,3500,3500, 36 months,10.75,114.18,B,B4,Showroom Manager,9 years,RENT,48500,Not Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72553803,,debt_consolidation,Debt consolidation,891xx,NV,20.09,0,Apr-68,680,684,0,,,9,0,7552,57.6,12,w,0,0,911.35,911.35,683.76,227.59,0,0,0,Oct-16,114.18,,May-17,564,560,0,,1,Individual,,,,0,0,19221,0,3,2,2,7,11669,71,1,1,6075,65,13100,0,0,2,3,2136,1825,76.9,0,0,129,574,10,7,0,31,,8,,0,1,3,2,3,4,6,8,3,9,0,0,0,3,91.7,50,0,0,29494,19221,7900,16394,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72512411,,28000,28000,27750, 36 months,7.39,869.57,A,A4,President,10+ years,MORTGAGE,275000,Source Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72512411,,debt_consolidation,Debt consolidation,117xx,NY,8.18,1,Oct-97,690,694,0,17,,11,0,24152,87.8,21,w,0,0,31281.13861,31001.84,28000,3281.14,0,0,0,Mar-19,869.18,,Mar-19,769,765,0,,1,Individual,,,,0,0,78604,0,4,1,1,8,54452,73,0,0,9624,77,27500,0,2,2,1,7860,2363,91.1,0,0,135,213,62,8,1,62,,3,,0,5,6,5,7,10,7,10,6,11,0,0,0,1,95,60,0,0,102215,78604,26500,74715,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72543635,,24500,24500,24500, 36 months,14.46,842.84,C,C4,CPA,10+ years,RENT,210000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72543635,,credit_card,Credit card refinancing,910xx,CA,28.27,0,Aug-80,675,679,0,,,27,0,80679,49.6,54,w,0,0,30302.70465,30302.7,24500,5802.7,0,0,0,Feb-19,842.66,,Mar-19,689,685,0,,1,Individual,,,,0,0,178594,3,2,5,5,3,97915,87,1,3,20702,61,152000,1,1,3,8,7144,49667,57.2,0,0,108,426,1,1,0,1,,7,,0,10,13,16,22,12,24,41,13,27,0,0,0,6,100,18.7,0,0,257000,178594,122900,105000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72562374,,4000,4000,4000, 36 months,11.99,132.84,C,C1,Vocational Rehabilitation Counselor,1 year,RENT,79212,Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72562374,,home_improvement,Home improvement,914xx,CA,26.22,0,Feb-90,675,679,3,,,50,0,6103,8,58,w,0,0,2923.89,2923.89,2044.81,606.66,0,272.42,49.0356,Oct-17,132.84,,Mar-19,644,640,0,39,1,Individual,,,,0,739,128417,3,16,2,2,9,122308,110,6,24,1610,8,77020,1,0,6,27,2620,4191,5,1,0,312,132,4,4,0,4,,4,,0,12,32,12,15,18,32,39,18,49,,0,0,9,95,0,0,0,188081,128417,50295,110961,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72613078,,10800,10800,10800, 36 months,21.18,407.89,E,E3,CDI Registered Nurse Salaried,10+ years,MORTGAGE,75000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72613078,,debt_consolidation,Debt consolidation,374xx,TN,16.94,0,Oct-98,700,704,0,33,68,14,3,52871,56.4,27,f,0,0,14242.27096,14242.27,10800,3442.27,0,0,0,Mar-18,4465.62,,Mar-19,674,670,0,,1,Individual,,,,0,0,380747,3,1,1,1,4,33542,98,4,5,1722,86,63600,2,2,2,6,27196,0,108.4,0,0,142,208,4,4,7,24,,1,,0,2,10,2,3,6,11,14,10,13,0,0,0,5,92.6,100,0,0,438022,86413,2600,34342,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72512532,,15000,15000,15000, 60 months,9.16,312.55,B,B2,Field Tech,2 years,MORTGAGE,65000,Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72512532,,debt_consolidation,,591xx,MT,27.66,5,Nov-00,700,704,1,13,,19,0,10648,29,58,w,0,0,17741.62981,17741.63,15000,2741.63,0,0,0,Sep-18,8685.31,,Mar-19,754,750,0,16,1,Individual,,,,0,0,171185,3,4,2,2,6,51934,84,3,6,2108,29,37155,0,1,1,8,9510,2594,45,0,0,166,158,5,5,4,5,12,5,12,0,8,13,21,22,11,13,42,6,18,,0,2,5,95,12.5,0,0,217039,62582,20750,61663,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72723602,,18000,18000,18000, 60 months,14.46,423.14,C,C4,OWNER,5 years,RENT,100000,Source Verified,Mar-16,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72723602,,debt_consolidation,Debt consolidation,566xx,MN,11.16,0,Apr-04,705,709,0,,,4,0,23442,99.8,7,w,8774.74,8774.74,15317.46,15317.46,9225.26,6092.2,0,0,0,Mar-19,423.14,Apr-19,Mar-19,719,715,0,,1,Individual,,,,0,0,45175,0,1,0,0,27,21733,69,0,1,2008,82,23500,0,2,0,1,11294,8,99.8,0,0,58,142,15,15,0,15,,,,0,2,3,2,4,2,3,5,3,4,0,0,0,0,100,100,0,0,54902,45175,3500,31402,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72743638,,5000,5000,5000, 36 months,7.89,156.43,A,A5,Quality Assurance Produce inspector,10+ years,RENT,65000,Source Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72743638,,major_purchase,Major purchase,970xx,OR,6.57,2,Nov-00,700,704,0,9,,6,0,4939,23.3,19,w,0,0,5629.218187,5629.22,5000,629.22,0,0,0,Mar-19,156.36,,Feb-19,674,670,0,,1,Individual,,,,0,0,14524,0,1,0,0,27,9585,68,1,1,3476,41,21200,0,7,1,1,2421,522,87.3,0,0,108,183,8,8,4,8,9,11,9,0,2,4,2,3,8,5,7,4,6,0,0,0,1,89.5,50,0,0,35359,14524,4100,14159,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72693669,,19100,19100,19100, 60 months,21.97,527.2,E,E4,Technical Support ,3 years,RENT,60000,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72693669,,debt_consolidation,Debt consolidation,958xx,CA,16.72,0,Jun-06,700,704,0,69,,9,0,2221,40.4,24,w,0,0,19909.97,19909.97,19100,809.97,0,0,0,Apr-16,19406.08,,Oct-18,554,550,0,69,1,Individual,,,,0,0,23578,0,3,2,3,7,21357,85,1,3,2047,77,5500,0,2,0,6,3368,1753,53.9,0,0,116,114,10,7,0,22,,14,,1,1,3,3,8,9,6,15,3,9,0,0,0,3,95.8,0,0,0,30788,23578,3800,25288,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72573681,,12000,12000,12000, 60 months,17.27,299.98,D,D2,,,RENT,38400,Source Verified,Mar-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72573681,,other,Other,455xx,OH,24.31,0,Aug-01,685,689,0,,85,15,3,6992,24.9,23,w,0,0,7870.57,7870.57,3978.84,3891.73,0,0,0,May-18,299.98,,Feb-19,499,0,0,,1,Individual,,,,0,294,17287,1,1,0,1,18,10295,54,4,5,3178,37,28100,4,0,1,6,1235,6681,45.7,0,0,174,74,5,5,0,5,,12,,0,4,8,5,5,9,14,14,8,15,0,0,0,4,100,60,0,3,47220,17287,12300,19120,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72573730,,12000,12000,12000, 36 months,9.16,382.5,B,B2,WL-11 Electrician Leader,10+ years,MORTGAGE,110000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72573730,,major_purchase,Major purchase,212xx,MD,4.42,0,Feb-97,670,674,0,,50,6,1,19,0.1,27,w,0,0,12247.2,12247.2,12000,247.2,0,0,0,Apr-16,11876.91,,Sep-18,679,675,0,,1,Individual,,,,0,51,153715,0,1,0,0,45,9028,50,1,3,19,28,14000,1,2,1,4,25619,6981,0.3,0,0,228,224,7,7,3,14,,9,,0,1,1,1,9,6,4,18,1,6,0,0,0,2,100,0,1,0,178329,9047,7000,18028,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72783811,,32000,32000,32000, 36 months,15.31,1114.16,C,C5,Sales,10+ years,MORTGAGE,200000,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72783811,,debt_consolidation,,105xx,NY,30.64,0,Jan-88,690,694,0,33,,21,0,49677,66.2,37,w,0,0,40067.8248,40067.82,32000,8067.82,0,0,0,Dec-18,3354.98,,Mar-19,664,660,0,33,1,Individual,,,,0,0,115965,1,5,2,3,0,59909,57,1,6,16057,61,170000,1,0,0,9,5522,18067,73.3,0,0,144,231,12,0,1,12,33,14,33,1,12,13,12,20,10,15,25,13,21,0,0,0,3,89.2,33.3,0,0,286065,115965,67700,105697,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72673949,,14000,14000,14000, 36 months,10.75,456.69,B,B4,Controller,10+ years,RENT,131000,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72673949,,debt_consolidation,Debt consolidation,481xx,MI,20.91,1,Nov-96,675,679,0,6,,14,0,15580,54.7,42,w,0,0,15007.89,15007.89,14000,1007.89,0,0,0,Nov-16,11789.19,,Feb-19,734,730,0,,1,Individual,,,,0,4714,105855,0,5,2,5,8,90275,84,1,2,7403,74,28500,3,5,1,8,7561,2060,80.9,0,0,185,231,11,8,3,47,,11,,0,2,5,2,9,20,9,19,5,14,0,0,0,3,97.6,50,0,0,155595,105855,10800,127095,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72543653,,7200,7200,7200, 36 months,9.16,229.5,B,B2,manager,10+ years,MORTGAGE,100000,Not Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72543653,,debt_consolidation,Debt consolidation,980xx,WA,12.23,2,Jul-98,660,664,0,14,,11,0,7396,78.7,21,w,0,0,3067.27,3067.27,1977.16,543.68,15,531.43,95.6574,Feb-17,459,,Jul-17,569,565,0,14,1,Individual,,,,0,0,307493,0,2,1,1,11,17189,54,0,0,2960,60,9400,0,3,0,1,27954,40,98.7,0,0,154,211,32,11,2,154,14,,14,0,1,7,1,4,3,8,16,7,11,0,0,1,1,70,100,0,0,353841,24585,3000,31861,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71776248,,10000,10000,10000, 60 months,19.53,262.34,D,D5,Credit manager,4 years,MORTGAGE,75500,Not Verified,Mar-16,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71776248,,moving,Moving and relocation,347xx,FL,32.67,0,Mar-98,695,699,1,,,13,0,29227,69.8,33,w,5183.85,5183.85,9433.39,9433.39,4816.15,4617.24,0,0,0,Mar-19,262.34,Apr-19,Mar-19,699,695,0,,1,Individual,,,,0,0,301797,2,2,1,2,2,139712,70,1,2,11429,70,41900,0,0,2,4,25150,8831,76.7,0,0,136,215,4,2,1,4,,0,,0,6,7,8,11,16,10,16,7,13,0,0,0,2,100,37.5,0,0,335843,168939,37900,146893,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72522555,,7500,7500,7500, 36 months,11.47,247.22,B,B5,Detention officer,10+ years,RENT,52000,Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72522555,,debt_consolidation,,071xx,NJ,26.79,1,Jun-96,665,669,2,9,,27,0,20480,30.3,37,w,0,0,8889.251327,8889.25,7500,1389.25,0,0,0,Mar-19,243.33,,Mar-19,684,680,0,,1,Individual,,,,0,0,40075,2,3,2,3,2,19595,90,1,5,6020,45,67600,5,0,3,8,1670,5676,69.2,0,0,155,236,2,2,0,2,,2,9,0,5,14,5,7,5,24,32,14,27,0,0,0,3,97.3,40,0,0,89409,40075,18400,21809,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72623066,,11950,11950,11950, 36 months,19.53,441.25,D,D5,driver,2 years,MORTGAGE,45000,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72623066,,debt_consolidation,Debt consolidation,217xx,MD,23.2,1,Jun-05,665,669,2,18,,10,0,4738,68.7,16,f,0,0,15010.97175,15010.97,11950,3060.97,0,0,0,Oct-17,6653.15,,Mar-19,539,535,0,18,1,Individual,,,,0,0,34216,2,3,1,3,5,29478,78,1,6,1888,77,6900,2,0,5,9,3422,1862,71.8,0,0,128,35,4,4,0,4,,5,,1,6,6,6,6,8,7,7,6,10,0,0,1,2,87.5,33.3,0,0,44538,34216,6600,37638,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72743605,,30000,30000,30000, 36 months,10.75,978.62,B,B4,Executive Director,10+ years,MORTGAGE,74604,Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72743605,,debt_consolidation,Debt consolidation,806xx,CO,30.77,1,Jun-98,675,679,0,8,,10,0,40118,80,19,w,0,0,35212.12943,35212.13,30000,5212.13,0,0,0,Mar-19,978.35,,Feb-19,789,785,0,,1,Individual,,,,0,0,275516,0,2,0,1,20,36312,60,1,1,13879,80,50250,0,0,0,2,30612,10438,78,0,0,158,212,12,12,3,111,,,,0,4,5,6,6,5,5,11,6,9,,0,0,1,95,75,0,0,318891,77823,41750,60641,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72673833,,10000,10000,10000, 36 months,18.25,362.78,D,D3,Flight Paramedic,2 years,MORTGAGE,80000,Source Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72673833,,home_improvement,Home improvement,751xx,TX,29.82,0,Dec-07,680,684,1,,47,11,1,21911,61.2,15,f,0,0,12998.18168,12998.18,10000,2998.18,0,0,0,Nov-18,1212.14,,Feb-19,779,775,0,,1,Individual,,,,0,0,144572,3,3,1,1,6,38357,57,3,3,11721,58,35800,2,0,3,4,13143,3721,85.2,0,0,93,98,4,4,1,4,,3,,0,4,5,4,4,6,7,8,5,11,0,0,0,4,100,100,0,0,196121,60268,25200,67571,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72763708,,10000,10000,10000, 60 months,21.97,276.02,E,E4,Program Coordinator,2 years,RENT,35200,Not Verified,Feb-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72763708,,debt_consolidation,Debt consolidation,112xx,NY,32.42,0,Jul-92,720,724,0,,58,12,1,2049,15.4,22,w,0,0,6558.69,6558.69,482.01,873.68,0,5203,936.54,Aug-16,276.02,,Aug-18,604,600,0,,1,Individual,,,,0,0,29454,2,2,4,5,2,27405,95,1,3,2041,70,13300,2,0,3,8,2455,4551,31,0,0,18,283,12,2,0,12,,9,,0,2,2,5,9,5,10,17,2,12,0,0,0,5,100,20,0,1,42200,29454,6600,28900,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Jan-18,COMPLETE,Feb-17,5203,50.01,12
72593625,,10400,10400,10400, 36 months,10.75,339.26,B,B4,Executive Housekeeper,2 years,MORTGAGE,56000,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72593625,,credit_card,Credit card refinancing,040xx,ME,20.9,0,Feb-03,660,664,1,57,65,14,1,12528,75.9,29,w,0,0,12120.10652,12120.11,10400,1720.11,0,0,0,Jun-18,2966.3,,Mar-19,734,730,0,,1,Individual,,,,0,0,33525,1,5,1,2,5,20997,70,1,4,7645,72,16500,1,0,5,6,3048,2290,84,0,0,156,133,10,5,3,10,,4,,0,3,4,5,10,10,9,15,4,14,0,0,0,2,96,66.7,1,0,46685,33525,14300,30185,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72783833,,8625,8625,8625, 36 months,15.31,300.3,C,C5,Laboratory Manager,8 years,RENT,51347,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72783833,,credit_card,,974xx,OR,17.06,0,Dec-02,675,679,0,78,,9,0,25574,94.7,20,w,0,0,10653.18039,10653.18,8625,2028.18,0,0,0,Jun-18,18.35,,Aug-18,734,730,0,78,1,Individual,,,,0,0,37422,0,4,0,0,92,11848,77,0,1,12123,88,27000,0,0,0,1,4158,0,100.7,0,0,158,101,22,22,0,22,,16,,0,3,3,3,3,15,5,5,3,9,0,0,0,0,90,100,0,0,42336,37422,25400,15336,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72674013,,30000,30000,30000, 60 months,15.31,718.59,C,C5,Service Manager,< 1 year,MORTGAGE,100000,Source Verified,Mar-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72674013,,credit_card,Credit card refinancing,760xx,TX,26.82,0,Apr-05,670,674,2,,,15,0,37080,75.2,26,w,0,0,19376.41,19376.41,10744.52,8631.89,0,0,0,Jun-18,718.59,,Mar-19,519,515,0,,1,Individual,,,,0,0,299270,2,3,0,2,21,32644,58,2,5,10564,66,49300,1,0,4,7,19951,4220,89.8,0,0,130,104,0,0,7,0,,0,,0,8,8,9,10,7,11,12,8,15,0,0,0,2,100,77.8,0,0,352783,69724,41300,56672,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72733791,,18700,18700,18700, 36 months,10.75,610.01,B,B4,Producer,10+ years,MORTGAGE,54000,Not Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72733791,,credit_card,Credit card refinancing,544xx,WI,34.16,0,Mar-03,695,699,0,,,9,0,26064,97.6,23,w,0,0,20452.99385,20452.99,18700,1752.99,0,0,0,Mar-17,13754.05,,Jan-19,714,710,0,,1,Individual,,,,0,0,158055,0,2,1,2,7,42762,90,0,1,9396,95,26700,4,4,3,3,17562,636,97.6,0,0,124,155,17,7,2,17,,0,,0,5,5,5,6,11,5,8,5,9,0,0,0,1,100,100,0,0,177744,68904,26700,49466,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72573675,,17275,17275,17275, 36 months,5.32,520.24,A,A1,,,MORTGAGE,50000,Not Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72573675,,debt_consolidation,Debt consolidation,952xx,CA,26.34,0,Jan-62,830,834,0,,,11,0,4387,8.4,19,w,0,0,18661.64511,18661.65,17275,1386.65,0,0,0,Aug-18,4100.04,,Mar-19,784,780,0,,1,Individual,,,,0,0,94165,0,2,0,1,14,18498,54,0,0,1913,27,52500,1,1,0,1,8560,41735,7.3,0,0,152,649,46,14,3,46,,14,,0,3,4,6,9,4,8,12,4,11,0,0,0,0,100,0,0,0,173700,22885,45000,34000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72785850,,22875,22875,22725, 60 months,21.18,621.17,E,E3,collosoin technician,10+ years,RENT,52000,Verified,Mar-16,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72785850,,debt_consolidation,,109xx,NY,35.1,0,Jul-00,680,684,0,,,15,0,27712,79,19,w,12014.02,11935.24,22364.03,22217.38,10860.98,11503.05,0,0,0,Mar-19,621.17,Apr-19,Mar-19,699,695,0,,1,Individual,,,,0,0,66515,0,1,0,1,15,38803,,0,5,5900,79,35100,0,1,1,6,4434,3503,81.1,0,0,187,111,15,15,0,15,,7,,0,9,13,10,11,4,14,15,13,15,0,0,0,0,100,60,0,0,79364,66515,18500,44264,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72782758,,7000,7000,7000, 36 months,6.49,214.52,A,A2,Director of Revenue Management,< 1 year,MORTGAGE,75000,Not Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72782758,,car,,606xx,IL,20.75,0,Feb-92,710,714,2,,,19,0,42429,63.1,36,w,0,0,7448.326026,7448.33,7000,448.33,0,0,0,Sep-17,670.78,,Oct-17,759,755,0,,1,Individual,,,,0,0,234679,1,6,0,0,44,12500,34,2,3,11177,53,67200,2,0,3,3,14667,6495,77.7,0,0,172,288,3,3,2,45,,0,,0,5,8,7,10,18,10,14,8,19,0,0,0,2,100,60,0,0,293468,55094,29100,36736,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72562616,,8000,8000,8000, 36 months,11.99,265.68,C,C1,Commercial Driver,10+ years,RENT,47000,Source Verified,Mar-16,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72562616,,car,Car financing,648xx,MO,1.28,0,Mar-06,665,669,2,,59,2,1,2928,65.1,7,w,6.08,6.08,9574.15,9574.15,7993.92,1565.23,15,0,0,Mar-19,265.68,Apr-19,Mar-19,564,560,0,,1,Joint App,80000,3.43,Not Verified,0,0,2928,1,0,0,0,107,0,,1,1,2528,65,4500,1,0,3,1,1464,472,84.3,0,0,119,39,4,4,1,4,,4,,0,1,2,1,1,4,2,2,2,2,0,0,0,1,100,100,1,0,4500,2928,3000,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72563732,,16200,16200,16200, 60 months,16.29,396.46,D,D1,IT Professional,10+ years,OWN,71000,Source Verified,Feb-16,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72563732,,debt_consolidation,Debt consolidation,928xx,CA,22.33,2,Apr-02,665,669,0,15,,20,0,19622,49.2,48,w,8075.94,8075.94,14359.74,14359.74,8124.06,6215.86,19.82,0,0,Mar-19,396.46,Apr-19,Mar-19,649,645,0,,1,Individual,,,,0,0,453098,3,2,2,2,4,26056,95,0,1,4975,69,41600,2,14,9,4,23847,21127,41.6,0,0,113,166,22,4,6,22,15,0,15,0,7,9,14,21,13,17,28,9,20,0,0,0,3,95.7,23.1,0,0,479858,45678,35500,27443,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72782798,,12000,12000,12000, 36 months,19.53,443.1,D,D5,Field Support Engineer ,3 years,RENT,40000,Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72782798,,debt_consolidation,,181xx,PA,6.45,0,Mar-04,660,664,1,,,3,0,6498,86.6,6,w,0,0,15897.59245,15897.59,12000,3897.59,0,0,0,Feb-19,358.23,,Feb-19,689,685,0,,1,Individual,,,,0,0,17721,1,1,0,0,143,11223,105,2,2,3919,97,7500,0,0,2,2,5907,1002,86.6,0,0,143,12,5,5,0,5,,5,,0,2,2,2,2,4,2,2,2,3,0,0,0,2,100,100,0,0,18194,17721,7500,10694,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
72623740,,30000,30000,30000, 60 months,18.99,778.06,D,D4,Administrative Contracting Officer,10+ years,MORTGAGE,82848,Source Verified,Feb-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=72623740,,credit_card,Credit card refinancing,767xx,TX,20.54,0,Oct-01,695,699,1,,,10,0,38703,75.9,24,w,0,0,39866.65982,39866.66,30000,9866.66,0,0,0,Apr-18,18180.27,,Mar-18,734,730,0,,1,Individual,,,,0,0,314017,2,2,0,0,30,47420,55,3,3,23603,71,51000,0,5,4,4,31402,1259,95.9,0,0,172,146,2,2,2,2,,6,,0,2,5,3,3,13,7,9,5,10,0,0,0,4,100,66.7,0,0,347130,86123,30900,65486,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
